p,2p,3p,1n,2n,3n,ep,en,date,time,mention,hashtag,Class
0, 0, 0, 0, 0, -1, 0, 0, '[]', '[]', '['evinovi123']', '[]', negative
0, 0, 0, 0, 0, -1, 0, 0, '[]', '[]', '['naufaldaryy']', '[]', negative
0, 0, 0, 0, 0, -1, 0, 0, '[]', '[]', '['indonesiagaruda']', '['#tirakat2018']', negative
0, 1, 0, 0, -1, -1, 0, 0, '[]', '[]', '['citilink']', '[]', negative
0, 0, 0, 0, 0, -2, 0, 0, '[]', '[]', '[]', '[]', negative
0, 0, 0, 0, 0, -1, 0, 0, '[]', '[]', '['indonesiagaruda']', '[]', negative
0, 0, 1, 0, 0, -2, 0, 0, '[]', '[]', '['adsilab']', '[]', negative
0, 0, 0, 0, 0, -1, 0, 0, '[]', '[]', '['subhanhasanudin']', '[]', negative
0, 0, 0, 0, 0, -1, 0, 0, '[]', '[]', '[]', '[]', negative
0, 0, 0, 0, 0, -1, 0, 0, '[]', '[]', '['dani_oniichan']', '[]', negative
0, 0, 0, 0, 0, -1, 0, 0, '[]', '[]', '['indonesiagaruda']', '[]', negative
0, 0, 0, 0, 0, -1, 0, 0, '[]', '[]', '['elina_vay']', '[]', negative
0, 0, 0, 0, 0, -3, 0, 0, '[]', '[]', '['hisbullohmuhi1 ferdinandhaean1 indonesiagarud1 kemenbum1 kemenkeur1 kpk_ri']', '[]', negative
0, 0, 0, 0, 0, -1, 0, 0, '[]', '[]', '[]', '['#infohotelterkin1 #maskapai']', negative
0, 0, 0, 0, 0, -2, 0, 0, '[]', '[]', '['citilink']', '['#qg9701 #koesub']', negative
0, 0, 0, 0, 0, -1, 0, 0, '[]', '[]', '[]', '[]', negative
0, 0, 0, 0, 0, -1, 0, 0, '[]', '[]', '['citilink']', '[]', negative
0, 0, 1, 0, 0, -2, 0, 0, '[]', '[]', '[]', '[]', negative
0, 1, 0, 0, -1, -2, 0, 0, '[]', '[]', '['citilink']', '[]', negative
0, 0, 0, 0, 0, -1, 0, 0, '[]', '[]', '['perasagulaaa_1 bdgfess']', '[]', negative
0, 0, 1, 0, 0, -2, 0, 0, '[]', '[]', '[]', '[]', negative
0, 0, 0, 0, 0, -1, 0, 0, '[]', '[]', '['citilink']', '[]', negative
0, 0, 0, 0, 0, -1, 0, 0, '[]', '[]', '['dumbq1 febbylorentz']', '[]', negative
0, 1, 0, 0, -1, -1, 0, 0, '[]', '[]', '['sriwijayaair']', '[]', negative
0, 1, 1, 0, -1, -2, 0, 0, '[]', '[]', '['citilink']', '[]', negative
0, 0, 0, 0, 0, -1, 0, 0, '[]', '[]', '[]', '[]', negative
0, 0, 0, 0, 0, -1, 0, 0, '[]', '[]', '['drwwfox']', '[]', negative
0, 0, 0, 0, 0, -1, 0, 0, '[]', '[]', '['sandalia1 venustweets']', '[]', negative
0, 0, 0, 0, 0, -1, 0, 0, '[]', '[]', '['sriwijayaair']', '[]', negative
0, 0, 0, 0, 0, -1, 0, 0, '[]', '[]', '[]', '[]', negative
0, 0, 0, 0, 0, -2, 0, 0, '[]', '[]', '['citilink']', '[]', negative
0, 0, 0, 0, 0, -1, 0, 0, '[]', '[]', '['masrukhin_07']', '[]', negative
0, 0, 0, 0, 0, -1, 0, 0, '[]', '[]', '['yahoo_id']', '[]', negative
0, 0, 0, 0, 0, -1, 0, 0, '[]', '[]', '[]', '['#harleybancakan']', negative
0, 0, 2, 0, 0, -3, 0, 0, '[]', '[]', '['araghutama']', '[]', negative
0, 0, 0, 0, 0, -1, 0, 0, '[]', '[]', '['citilink']', '[]', negative
0, 0, 0, 0, 0, -1, 0, 0, '[]', '[]', '['priminspiration']', '[]', negative
0, 0, 0, 0, 0, -1, 0, 0, '[]', '[]', '[]', '['#tiket2indonesia']', negative
0, 0, 0, 0, 0, -1, 0, 0, '[]', '[]', '['curedblossom']', '[]', negative
0, 0, 1, 0, 0, -2, 0, 0, '[]', '[]', '[]', '[]', negative
0, 0, 0, 0, 0, -3, 0, 0, '[]', '[]', '['titianggrain1 sriwijayaai1 indonesiagarud1 alvinlie21']', '[]', negative
0, 0, 0, 0, 0, -1, 0, 0, '[]', '[]', '[]', '[]', negative
0, 1, 0, 0, -1, -3, 0, 0, '[]', '[]', '[]', '[]', negative
0, 0, 0, 0, 0, -1, 0, 0, '[]', '[]', '['jokowi']', '['#kissmyass']', negative
0, 0, 0, 0, 0, -1, 0, 0, '[]', '[]', '['citilink']', '[]', negative
0, 0, 0, 0, 0, -1, 0, 0, '[]', '[]', '['meiy_ell']', '[]', negative
0, 0, 0, 0, 0, -1, 0, 0, '[]', '[]', '['fiersabesari']', '[]', negative
0, 0, 0, 0, 0, -1, 0, 0, '[]', '[]', '[]', '[]', negative
0, 0, 0, 0, 0, -3, 0, 0, '[]', '[]', '['suararakyat_r1 jokow1 indonesiagaruda']', '[]', negative
0, 1, 0, 0, -1, -1, 0, 0, '[]', '[]', '[]', '[]', negative
0, 0, 0, 0, 0, -1, 0, 0, '[]', '[]', '['citilink']', '['#ayokerjaindonesi1 #instagramcontest']', negative
0, 0, 0, 0, 0, -1, 0, 0, '[]', '[]', '[]', '['#thetransporte1 #dinasmalam']', negative
0, 0, 0, 0, 0, -1, 0, 0, '[]', '[]', '['citilink']', '[]', negative
0, 0, 0, 0, 0, -1, 0, 0, '[]', '[]', '['citilink']', '[]', negative
0, 0, 1, 0, 0, -2, 0, 0, '[]', '[]', '[]', '[]', negative
0, 0, 0, 0, 0, -1, 0, 0, '[]', '[]', '[]', '[]', negative
0, 0, 0, 0, 0, -1, 0, 0, '[]', '[]', '['citilink']', '[]', negative
0, 0, 0, 0, 0, -1, 0, 0, '[]', '[]', '[]', '[]', negative
0, 0, 0, 0, 0, -1, 0, 0, '[]', '[]', '[]', '[]', negative
0, 0, 0, 0, 0, -1, 0, 0, '[]', '[]', '['aryprasetyo81 erickthohi1 alvinolul1 cintada11 indonesiagarud1 kemenbum1 nannyalexendr1 anakkolong1 digeeembo1 my_loveneb1 wid_kptb_']', '[]', negative
0, 0, 0, 0, 0, -1, 0, 0, '[]', '[]', '['kemenbum1 indonesiagarud1 matanajw1 erickthohir']', '[]', negative
0, 1, 2, 0, -2, -2, 0, 0, '[]', '[]', '['e66uej']', '[]', negative
0, 0, 0, 0, 0, -1, 0, 0, '[]', '[]', '['priminspiration']', '[]', negative
0, 0, 1, 0, 0, -2, 0, 0, '[]', '[]', '[]', '[]', negative
0, 0, 0, 0, 0, -1, 0, 0, '[]', '[]', '[]', '[]', negative
0, 0, 0, 0, 0, -1, 0, 0, '[]', '[]', '[]', '[]', negative
0, 0, 1, 0, 0, -2, 0, 0, '[]', '[]', '[]', '[]', negative
0, 0, 0, 0, 0, -1, 0, 0, '[]', '[]', '['citilink']', '[]', negative
0, 0, 0, 0, 0, -1, 0, 0, '[]', '[]', '[]', '[]', negative
0, 0, 0, 0, 0, -1, 0, 0, '[]', '[]', '[]', '['#citilinkflybanyuwangi']', negative
0, 0, 0, 0, 0, -1, 0, 0, '[]', '[]', '['topsocmed']', '['#tetapamanterbang']', negative
0, 0, 0, 0, 0, -1, 0, 0, '[]', '[]', '['mieke_a']', '[]', negative
0, 0, 1, 0, 0, -2, 0, 0, '[]', '[]', '['syfaazhwa']', '[]', negative
0, 0, 0, 0, 0, -1, 0, 0, '[]', '[]', '['beritasat1 citilin1 kemenbumn']', '[]', negative
0, 0, 0, 0, 0, -1, 0, 0, '[]', '[]', '[]', '[]', negative
0, 0, 0, 0, 0, -2, 0, 0, '[]', '[]', '[]', '['#garudaindonesia']', negative
0, 0, 0, 0, 0, -1, 0, 0, '[]', '[]', '['indonesiagaruda']', '[]', negative
0, 0, 0, 0, 0, -1, 0, 0, '[]', '[]', '[]', '[]', negative
0, 0, 0, 0, 0, -2, 0, 0, '[]', '[]', '[]', '['#harleybancakan']', negative
0, 0, 0, 0, 0, -2, 0, 0, '[]', '[]', '[]', '[]', negative
0, 0, 0, 0, 0, -1, 0, 0, '[]', '[]', '[]', '['#kemenkopukm']', negative
0, 1, 1, 0, -1, -2, 0, 0, '[]', '[]', '['didu1 alvinlie21 jokow1 bks_menhu1 sriwijayaair']', '[]', negative
0, 1, 0, 0, -1, -1, 0, 0, '[]', '[]', '['nurulh1 indonesiagaruda']', '[]', negative
0, 0, 0, 0, 0, -1, 0, 0, '[]', '[]', '[]', '[]', negative
0, 0, 0, 0, 0, -2, 0, 0, '[]', '[]', '[]', '[]', negative
0, 0, 0, 0, 0, -2, 0, 0, '[]', '[]', '['jokow1 indonesiagarud1 citilin1 lionairi1 batikairina']', '[]', negative
0, 1, 0, 0, -1, -1, 0, 0, '[]', '[]', '[]', '[]', negative
0, 0, 0, 0, 0, -1, 0, 0, '[]', '[]', '['citilink']', '[]', negative
0, 0, 1, 0, 0, -2, 0, 0, '[]', '[]', '[]', '[]', negative
0, 0, 0, 0, 0, -1, 0, 0, '[]', '[]', '['arsenius_14']', '[]', negative
0, 0, 1, 0, 0, -2, 0, 0, '[]', '[]', '[]', '['#bagasicitilinkgratis']', negative
0, 0, 0, 0, 0, -3, 0, 0, '[]', '[]', '[]', '[]', negative
0, 0, 0, 0, 0, -1, 0, 0, '[]', '[]', '[]', '[]', negative
0, 0, 0, 0, 0, -1, 0, 0, '[]', '[]', '['rizkydaichy_21 sriwijayaair']', '[]', negative
0, 0, 1, 0, 0, -2, 0, 0, '[]', '[]', '[]', '['#bagasicitilinkgrati1 #imajie']', negative
0, 0, 0, 0, 0, -3, 0, 0, '[]', '[]', '[]', '[]', negative
0, 0, 0, 0, 0, -2, 0, 0, '[]', '[]', '[]', '[]', negative
0, 0, 0, 0, 0, -1, 0, 0, '[]', '[]', '['dounyoon']', '[]', negative
0, 0, 0, 0, 0, -1, 0, 0, '[]', '[]', '['indonesiagaruda']', '[]', negative
0, 0, 0, 0, 0, -1, 0, 0, '[]', '[]', '[]', '['#venztime']', negative
0, 0, 0, 0, 0, -1, 0, 0, '[]', '[]', '['arfarushaida']', '[]', negative
0, 0, 0, 0, 0, -1, 0, 0, '[]', '[]', '['jesswj1 panca61 arieparikesi1 indonesiagaruda']', '[]', negative
0, 0, 0, 0, 0, -1, 0, 0, '[]', '[]', '['wikidp1 nasdem']', '[\'#kom1 #kalbar1\']', negative
0, 0, 0, 0, 0, -1, 0, 0, '[]', '[]', '['citilink']', '[]', negative
0, 1, 1, 0, -2, -2, 0, 0, '[]', '[]', '['angkasapura_1 ap_airport1 angkasapura171 citilink']', '[]', negative
0, 0, 0, 0, 0, -1, 0, 0, '[]', '[]', '['ry_dh']', '[]', negative
0, 0, 0, 0, 0, -1, 0, 0, '[]', '[]', '['garudacare1 indonesiagaruda']', '[]', negative
0, 0, 0, 0, 0, -3, 0, 0, '[]', '[]', '['indonesiagaruda']', '[]', negative
0, 0, 0, 0, 0, -1, 0, 0, '[]', '[]', '['addiem1 indonesiagaruda']', '[]', negative
0, 0, 0, 0, 0, -1, 0, 0, '[]', '[]', '['asthih']', '[]', negative
0, 0, 0, 0, 0, -2, 0, 0, '[]', '[]', '[]', '['#indratour']', negative
0, 0, 0, 0, 0, -1, 0, 0, '[]', '[]', '[]', '[]', negative
0, 0, 0, 0, 0, -1, 0, 0, '[]', '[]', '[]', '[]', negative
0, 0, 0, 0, 0, -1, 0, 0, '[]', '[]', '['citilink']', '[]', negative
0, 0, 0, 0, 0, -1, 0, 0, '[]', '[]', '[]', '['#kbrpagi']', negative
0, 0, 0, 0, 0, -1, 0, 0, '[]', '[]', '['citilink']', '[]', negative
0, 0, 0, 0, 0, -1, 0, 0, '[]', '[]', '[]', '[]', negative
0, 0, 0, 0, 0, -1, 0, 0, '[]', '[]', '[]', '['#penerbangan']', negative
0, 0, 0, 0, 0, -1, 0, 0, '[]', '[]', '['simsonandr1 mgovernoo1 realmeprigi1 anakkolong1 __anomali_1 indonesiagarud1 erickthohi1 jokowi']', '[]', negative
0, 0, 0, 0, 0, -2, 0, 0, '[]', '[]', '[]', '[]', negative
0, 0, 0, 0, 0, -1, 0, 0, '[]', '[]', '[]', '[]', negative
0, 0, 0, 0, 0, -1, 0, 0, '[]', '[]', '['findingcactus']', '[]', negative
0, 2, 0, 0, -2, -3, 0, 0, '[]', '[]', '['tokopediacare']', '[]', negative
0, 0, 0, 0, 0, -1, 0, 0, '[]', '[]', '[]', '[]', negative
0, 0, 0, 0, 0, -1, 0, 0, '[]', '[]', '[]', '[]', negative
0, 0, 0, 0, 0, -1, 0, 0, '[]', '[]', '[]', '[]', negative
0, 0, 1, 0, 0, -2, 0, 0, '[]', '[]', '[]', '['#bagasicitilinkgratis']', negative
0, 0, 0, 0, 0, -1, 0, 0, '[]', '[]', '['citilink']', '[]', negative
0, 0, 0, 0, 0, -1, 0, 0, '[]', '[]', '['indonesiagaruda']', '[]', negative
0, 0, 1, 0, 0, -2, 0, 0, '[]', '[]', '['citilink']', '[]', negative
0, 1, 0, 0, -1, -1, 0, 0, '[]', '[]', '['kemalarsja1 indonesiagaruda']', '[]', negative
0, 0, 0, 0, 0, -3, 0, 0, '[]', '[]', '[]', '[]', negative
0, 0, 0, 0, 0, -2, 0, 0, '[]', '[]', '[]', '[]', negative
0, 1, 0, 0, -1, -2, 0, 0, '[]', '[]', '['adityapratama13']', '[]', negative
0, 0, 0, 0, 0, -1, 0, 0, '[]', '[]', '['citilink']', '[]', negative
0, 0, 0, 0, 0, -1, 0, 0, '[]', '[]', '['pipit16susanti']', '[]', negative
0, 0, 1, 0, 0, -3, 0, 0, '[]', '[]', '[]', '[]', negative
0, 0, 0, 0, 0, -1, 0, 0, '[]', '[]', '['adiksayah']', '[]', negative
0, 0, 0, 0, 0, -2, 0, 0, '[]', '[]', '[]', '['#bumn']', negative
0, 0, 0, 0, 0, -1, 0, 0, '[]', '[]', '[]', '[]', negative
0, 1, 1, 0, -1, -5, 0, 0, '[]', '[]', '[]', '['#explorationinjk1 #welcometojakartaex1 #selamatdatangexo']', negative
0, 0, 0, 0, 0, -1, 0, 0, '[]', '[]', '['citilink']', '[]', negative
0, 0, 0, 0, 0, -1, 0, 0, '[]', '[]', '[]', '[]', negative
0, 0, 0, 0, 0, -1, 0, 0, '[]', '[]', '['indonesiagaruda']', '[]', negative
0, 0, 0, 0, 0, -1, 0, 0, '[]', '[]', '[]', '[]', negative
0, 0, 0, 0, 0, -1, 0, 0, '[]', '[]', '[]', '[]', negative
0, 0, 0, 0, 0, -1, 0, 0, '[]', '[]', '['erzaxreza']', '[]', negative
0, 0, 0, 0, 0, -1, 0, 0, '[]', '[]', '['rizkirahadian21']', '[]', negative
0, 0, 0, 0, 0, -1, 0, 0, '[]', '[]', '['echoppermana']', '[]', negative
0, 3, 3, 0, -4, -6, 0, 0, '[]', '[]', '['jeantabit1 indonesiagaruda']', '[]', negative
0, 1, 0, 0, -1, -2, 0, 0, '[]', '[]', '['citilink']', '[]', negative
0, 0, 0, 0, 0, -1, 0, 0, '[]', '[]', '['yunitanita95']', '[]', negative
0, 0, 0, 0, 0, -1, 0, 0, '[]', '[]', '[]', '[]', negative
0, 0, 0, 0, 0, -1, 0, 0, '[]', '[]', '[]', '[]', negative
0, 0, 1, 0, 0, -2, 0, 0, '[]', '[]', '['citilink']', '['#brimekakimarathon']', negative
0, 0, 0, 0, 0, -1, 0, 0, '[]', '[]', '['digeeembok']', '[]', negative
0, 0, 0, 0, 0, -1, 0, 0, '[]', '[]', '[]', '['#ipte1 #adadikompa1 #penerbanga1 #boeing737ma1 #lionair']', negative
0, 0, 0, 0, 0, -1, 0, 0, '[]', '[]', '['aeribase']', '[]', negative
0, 0, 0, 0, 0, -1, 0, 0, '[]', '[]', '['titisapt1 wisnudo1 indonesiagaruda']', '[]', negative
0, 1, 0, 0, -1, -2, 0, 0, '[]', '[]', '['indonesiagaruda']', '[]', negative
0, 0, 0, 0, 0, -1, 0, 0, '[]', '[]', '[]', '[]', negative
0, 0, 0, 0, 0, -1, 0, 0, '[]', '[]', '['dapde1 kokoo1 sriwijayaai1 ylki_i1 djpu151']', '[]', negative
0, 2, 2, 0, -3, -3, 0, 0, '[]', '[]', '['indonesiagaruda']', '[]', negative
0, 0, 0, 0, 0, -1, 0, 0, '[]', '[]', '['mosseahmed']', '[]', negative
0, 0, 0, 0, 0, -1, 0, 0, '[]', '[]', '[]', '[]', negative
0, 0, 0, 0, 0, -1, 0, 0, '[]', '[]', '[]', '[]', negative
0, 0, 0, 0, 0, -1, 0, 0, '[]', '[]', '['detikco1 sriwijayaair']', '['#sriwijayatravelpass']', negative
0, 0, 0, 0, 0, -1, 0, 0, '[]', '[]', '['indonesiagaruda']', '[]', negative
0, 0, 0, 0, 0, -1, 0, 0, '[]', '[]', '[]', '['#kemenkopukm']', negative
0, 0, 0, 0, 0, -1, 0, 0, '[]', '[]', '[]', '[]', negative
0, 0, 0, 0, 0, -1, 0, 0, '[]', '[]', '['sarwendahans']', '[]', negative
0, 0, 0, 0, 0, -1, 0, 0, '[]', '[]', '[]', '[]', negative
0, 0, 0, 0, 0, -1, 0, 0, '[]', '[]', '[]', '[]', negative
0, 0, 0, 0, 0, -1, 0, 0, '[]', '[]', '['svthingy']', '[]', negative
0, 0, 1, 0, 0, -2, 0, 0, '[]', '[]', '[]', '[]', negative
0, 0, 0, 0, 0, -1, 0, 0, '[]', '[]', '[]', '[]', negative
0, 0, 1, 0, 0, -3, 0, 0, '[]', '[]', '['rzkyay1 arelogh1 indonesiagaruda']', '[]', negative
0, 1, 0, 0, -1, -2, 0, 0, '[]', '[]', '[]', '['#asumsi']', negative
0, 0, 0, 0, 0, -1, 0, 0, '[]', '[]', '[]', '['#bagasicitilinkgratis']', negative
0, 0, 0, 0, 0, -1, 0, 0, '[]', '[]', '['indonesiagarud1 erickthohir']', '[]', negative
0, 1, 0, 0, -1, -1, 0, 0, '[]', '[]', '['akusonia']', '[]', negative
0, 0, 0, 0, 0, -1, 0, 0, '[]', '[]', '[]', '[]', negative
0, 1, 1, 0, -2, -2, 0, 0, '[]', '[]', '['citilink']', '[]', negative
0, 0, 0, 0, 0, -4, 0, 0, '[]', '[]', '[]', '[]', negative
0, 0, 0, 0, 0, -2, 0, 0, '[]', '[]', '['kdrama_menfess']', '[]', negative
0, 0, 0, 0, 0, -1, 0, 0, '[]', '[]', '[]', '['#kabari']', negative
0, 0, 0, 0, 0, -3, 0, 0, '[]', '[]', '[]', '['#korups1 #kejaksaan']', negative
0, 0, 0, 0, 0, -1, 0, 0, '[]', '[]', '['arieparikesi1 stefrand1 aryacokronegor1 muhammadrezahi1 ariasarlit1 jameshandaj1 garudacare1 indonesiagarud1 jokow1 ir_ariefyahy1 kemenpar_r1 indtravel']', '[]', negative
0, 1, 2, 0, -1, -3, 0, 0, '[]', '[]', '['sriwijayaair']', '[]', negative
0, 0, 0, 0, 0, -2, 0, 0, '[]', '[]', '[]', '['#garudadukungerick']', negative
0, 0, 1, 0, 0, -3, 0, 0, '[]', '[]', '[]', '[]', negative
0, 0, 0, 0, 0, -1, 0, 0, '[]', '[]', '['indonesiagaruda']', '[]', negative
0, 1, 1, 0, -1, -2, 0, 0, '[]', '[]', '['ikkarra']', '[]', negative
0, 1, 1, 0, -1, -2, 0, 0, '[]', '[]', '[]', '[]', negative
0, 0, 0, 0, 0, -1, 0, 0, '[]', '[]', '['citilink']', '[]', negative
0, 0, 1, 0, 0, -2, 0, 0, '[]', '[]', '[]', '[]', negative
0, 0, 1, 0, 0, -2, 0, 0, '[]', '[]', '[]', '[]', negative
0, 0, 0, 0, 0, -1, 0, 0, '[]', '[]', '['gazza_arrasyid']', '[]', negative
0, 0, 1, 0, 0, -5, 0, 0, '[]', '[]', '['cnniddail1 cnnindonesi1 indonesiagarud1 kemenbumn']', '[]', negative
0, 0, 0, 0, 0, -1, 0, 0, '[]', '[]', '['azizpermoni']', '[]', negative
0, 0, 0, 0, 0, -2, 0, 0, '[]', '[]', '[]', '['#venztime']', negative
0, 0, 0, 0, 0, -1, 0, 0, '[]', '[]', '[]', '[]', negative
0, 1, 0, 0, -1, -1, 0, 0, '[]', '[]', '['pinkaikaze']', '[]', negative
0, 0, 1, 0, 0, -2, 0, 0, '[]', '[]', '['traveloka']', '[]', negative
0, 1, 1, 0, -1, -3, 0, 0, '[]', '[]', '['citilink']', '[]', negative
0, 0, 1, 0, 0, -3, 0, 0, '[]', '[]', '[]', '[]', negative
0, 0, 0, 0, 0, -1, 0, 0, '[]', '[]', '[]', '['#sriwijayaai1 #namair']', negative
0, 0, 0, 0, 0, -1, 0, 0, '[]', '[]', '[]', '[]', negative
0, 0, 0, 0, 0, -1, 0, 0, '[]', '[]', '['madariyanhad1 atikasanti1 citilink']', '[]', negative
0, 0, 0, 0, 0, -1, 0, 0, '[]', '[]', '['citilink']', '[]', negative
0, 0, 2, 0, 0, -3, 0, 0, '[]', '[]', '[]', '[]', negative
0, 0, 0, 0, 0, -1, 0, 0, '[]', '[]', '[]', '[]', negative
0, 0, 0, 0, 0, -1, 0, 0, '[]', '[]', '[]', '[]', negative
0, 0, 0, 0, 0, -2, 0, 0, '[]', '[]', '['cherryblsm0112']', '[]', negative
0, 0, 0, 0, 0, -1, 0, 0, '[]', '[]', '[]', '[]', negative
0, 0, 0, 0, 0, -2, 0, 0, '[]', '[]', '[]', '[]', negative
0, 1, 1, 0, -2, -2, 0, 0, '[]', '[]', '['sriwijayaair']', '[]', negative
0, 0, 1, 0, 0, -2, 0, 0, '[]', '[]', '['negativism1 habibthink']', '[]', negative
0, 0, 0, 0, 0, -1, 0, 0, '[]', '[]', '['evinovi123']', '[]', negative
0, 0, 0, 0, 0, -1, 0, 0, '[]', '[]', '['dheedian']', '[]', negative
0, 0, 1, 0, 0, -3, 0, 0, '[]', '[]', '[]', '[]', negative
0, 0, 0, 0, 0, -1, 0, 0, '[]', '[]', '[]', '[]', negative
0, 0, 1, 0, 0, -2, 0, 0, '[]', '[]', '[]', '[]', negative
0, 0, 0, 0, 0, -1, 0, 0, '[]', '[]', '['citilink']', '[]', negative
0, 0, 0, 0, 0, -1, 0, 0, '[]', '[]', '[]', '['#tiket2indonesia']', negative
0, 0, 0, 0, 0, -1, 0, 0, '[]', '[]', '['sarah_pnd1 gelangbes1 arieparikesi1 indonesiagarud1 beezays']', '[]', negative
0, 0, 0, 0, 0, -1, 0, 0, '[]', '[]', '['sirajonankayo']', '[]', negative
0, 0, 0, 0, 0, -1, 0, 0, '[]', '[]', '['wahyusetyobudhi']', '[]', negative
0, 0, 1, 0, 0, -2, 0, 0, '[]', '[]', '['ditjen_imigras1 elshintat1 detikco1 angkasapura_2']', '[]', negative
0, 1, 0, 0, -1, -1, 0, 0, '[]', '[]', '['ch_chotima1 susipudjiastut1 erickthohir']', '['#erickgebukmafiagaruda']', negative
0, 0, 0, 0, 0, -1, 0, 0, '[]', '[]', '['citilink']', '[]', negative
0, 0, 0, 0, 0, -1, 0, 0, '[]', '[]', '[]', '[]', negative
0, 0, 0, 0, 0, -2, 0, 0, '[]', '[]', '[]', '[]', negative
0, 0, 0, 0, 0, -1, 0, 0, '[]', '[]', '[]', '['#msf']', negative
0, 1, 0, 0, -1, -1, 0, 0, '[]', '[]', '['melly_meilida']', '[]', negative
0, 1, 0, 0, -1, -1, 0, 0, '[]', '[]', '['neydian1 sriwijayaair']', '[]', negative
0, 0, 0, 0, 0, -1, 0, 0, '[]', '[]', '[]', '['#antaranews']', negative
0, 1, 0, 0, -1, -1, 0, 0, '[]', '[]', '['one100111']', '[]', negative
0, 1, 0, 0, -1, -1, 0, 0, '[]', '[]', '['sriwijayaair']', '[]', negative
0, 0, 0, 0, 0, -2, 0, 0, '[]', '[]', '[]', '[]', negative
0, 0, 0, 0, 0, -1, 0, 0, '[]', '[]', '['citilink']', '[]', negative
0, 0, 0, 0, 0, -1, 0, 0, '[]', '[]', '[]', '[]', negative
0, 0, 0, 0, 0, -1, 0, 0, '[]', '[]', '[]', '['#yogyakart1 #jakart1 #citilink']', negative
0, 0, 0, 0, 0, -2, 0, 0, '[]', '[]', '[]', '['#seventeeninjk1 #belumbisamoveon']', negative
0, 0, 0, 0, 0, -3, 0, 0, '[]', '[]', '['ustadtengkuzul']', '[]', negative
0, 0, 0, 0, 0, -1, 0, 0, '[]', '[]', '['citilink']', '[]', negative
0, 0, 0, 0, 0, -1, 0, 0, '[]', '[]', '[]', '[]', negative
0, 0, 0, 0, 0, -3, 0, 0, '[]', '[]', '['citilin1 garud1 budikarya1 erickthohir']', '[]', negative
0, 2, 1, 0, -3, -5, 0, 0, '[]', '[]', '['indonesiagaruda']', '[]', negative
0, 0, 0, 0, 0, -1, 0, 0, '[]', '[]', '[]', '['#jakart1 #semaran1 #citilink']', negative
0, 0, 0, 0, 0, -1, 0, 0, '[]', '[]', '['friskaberli']', '[]', negative
0, 0, 0, 0, 0, -1, 0, 0, '[]', '[]', '[]', '['#topstories']', negative
0, 2, 0, 0, -1, -3, 0, 0, '[]', '[]', '['budikarya1 jokow1 dennysiregar1 kppu']', '[]', negative
0, 2, 1, 0, -3, -6, 0, 0, '[]', '[]', '['innodin1 iponk1 sriwijayaair']', '[]', negative
0, 0, 0, 0, 0, -1, 0, 0, '[]', '[]', '[]', '['#newstoday']', negative
0, 0, 1, 0, 0, -2, 0, 0, '[]', '[]', '['netmedia_info']', '[]', negative
0, 0, 0, 0, 0, -2, 0, 0, '[]', '[]', '['anrulm1 amhasb1 indoflye1 sriwijayaair']', '[]', negative
0, 0, 0, 0, 0, -1, 0, 0, '[]', '[]', '['citilink']', '[]', negative
0, 1, 0, 0, -1, -3, 0, 0, '[]', '[]', '['doubleitbil1 airnav_officia1 komnasha1 kemenhub151 kemenbum1 _tnia1 djpu151 indonesiagarud1 lionairi1 sriwijayaai1 citilin1 airasia_ind1 forhumbumn']', '['#kurangpiknik']', negative
0, 1, 1, 0, -2, -5, 0, 0, '[]', '[]', '['sriwijayaai1 djpu151']', '[]', negative
0, 0, 0, 0, 0, -1, 0, 0, '[]', '[]', '['maulinda_aniet']', '[]', negative
0, 0, 0, 0, 0, -1, 0, 0, '[]', '[]', '['one100111']', '[]', negative
0, 0, 0, 0, 0, -1, 0, 0, '[]', '[]', '[]', '['#tiket2indonesia']', negative
0, 0, 0, 0, 0, -1, 0, 0, '[]', '[]', '['mas__piyuu1 indonesiagaruda']', '[]', negative
0, 1, 0, 0, -1, -1, 0, 0, '[]', '[]', '['indahyudhana']', '[]', negative
0, 0, 0, 0, 0, -1, 0, 0, '[]', '[]', '['cepz_budyawan']', '[]', negative
0, 1, 0, 0, -1, -1, 0, 0, '[]', '[]', '['muhammadrezahi1 citilin1 adiputradana']', '[]', negative
0, 0, 0, 0, 0, -1, 0, 0, '[]', '[]', '[]', '[]', negative
0, 0, 0, 0, 0, -1, 0, 0, '[]', '[]', '[]', '['#galeriberita']', negative
0, 1, 0, 0, -1, -2, 0, 0, '[]', '[]', '['sriwijayaair']', '[]', negative
0, 0, 1, 0, 0, -2, 0, 0, '[]', '[]', '['fadhalramadhan']', '[]', negative
0, 0, 0, 0, 0, -1, 0, 0, '[]', '[]', '['zonaterban1 indonesiagaruda']', '[]', negative
0, 0, 0, 0, 0, -1, 0, 0, '[]', '[]', '[]', '[]', negative
0, 0, 0, 0, 0, -1, 0, 0, '[]', '[]', '['indonesiagarud1 neddyfarmanto']', '[]', negative
0, 0, 0, 0, 0, -1, 0, 0, '[]', '[]', '[]', '[]', negative
0, 0, 0, 0, 0, -1, 0, 0, '[]', '[]', '['adiksayah']', '[]', negative
0, 0, 0, 0, 0, -2, 0, 0, '[]', '[]', '['bravobeacukai']', '[]', negative
0, 0, 1, 0, 0, -2, 0, 0, '[]', '[]', '['indonesiagaruda']', '['#85jutarakyattolakjokowi']', negative
